Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,poblacion,icvu,ingreso_promedio,Precio_CLP_Actual,Grupo
203000000,5704.0,252802.0,PuenteAlto,Independencia381,4,3,113.0,178.0,2,8189896,Giovanna Pomar,650000,42.1,680000,232637526,3
274043000,7700.0,341274.0,PuenteAlto,Lamontura,4,3,122.0,374.0,2,6943932,Enfoque Propiedades,650000,42.1,680000,314044346,3
93000000,2613.0,115816.0,PuenteAlto,PasajelaCañadaOriente,2,2,49.0,80.0,1,8548548,Enfoque Propiedades,650000,42.1,680000,106571153,0
569440000,16000.0,709141.0,Vitacura,Géminisii,3,2,140.0,310.0,2,5893319,,85000,78.5,3200000,652559680,3
208201500,5850.0,259280.0,Quilicura,EduardoMaira,3,2,145.0,247.0,4,8176688,Margarita Leiva Catalan,250000,47.5,780000,238592133,0
164000000,4608.0,204234.0,PuenteAlto,Sanmaximo,3,2,89.0,181.0,3,8448868,Enfoque Propiedades,650000,42.1,680000,187937188,0
675000000,18966.0,840598.0,LaReina,JoséZapiola8774,4,3,150.0,210.0,2,2272898,Helena de Troya,100000,70.3,1900000,773527931,3
480465000,13500.0,598337.0,PenaloLen,AlvaroCasanova355,5,4,220.0,340.0,2,7891532,Equus Gestión Inmobiliaria,260000,52.8,870000,550597230,3
170000000,4777.0,211706.0,Santiago,Ñuble49,2,1,85.0,100.0,0,6682214,,505000,62.4,1200000,194829849,0
76000000,2135.0,94645.0,PuenteAlto,PasajeQuechua02338,3,2,90.0,110.0,3,6682359,,650000,42.1,680000,87075932,0
249130000,7000.0,310249.0,Pudahuel,VuelodeCodornizNorte,4,3,137.0,225.0,1,6355152,Promoción Inmobiliaria,260000,44.3,710000,285494860,3
360000000,10115.0,448319.0,LaCisterna,Esmeralda&AvenidaFernandezAlbano,4,3,270.0,480.0,4,7064113,,100000,51.4,820000,412540073,3
160000000,4496.0,199253.0,LaCisterna,brisas000,3,1,150.0,331.0,4,7063582,,100000,51.4,820000,183369270,0
266925000,7500.0,332410.0,Pudahuel,AvenidaPedrodeAretxabala,4,3,129.0,228.0,2,6945383,Promoción Inmobiliaria,260000,44.3,710000,305887350,3
1299035000,36500.0,1617727.0,LoBarnechea,ContralmiranteFernándezVial/ElTranque,6,5,344.0,702.0,5,12341490,Viel Propiedades dos Ltda.,120000,74.8,2600000,1488651770,2
85000000,2388.0,105853.0,Colina,LasAraucarias,2,1,52.0,91.0,0,12341157,Urbalia,180000,53.1,920000,97394532,0
366577000,10300.0,456509.0,Colina,Santaelenalosnogalesii,3,3,135.0,135.0,2,12341129,Urbalia,180000,53.1,920000,420085294,3
444875000,12500.0,554016.0,Colina,Colina,6,4,170.0,610.0,3,12339449,Proyecta Propiedades - Santa Elena de Chicureo,180000,53.1,920000,509812250,3
87000000,2445.0,108344.0,PadreHurtado,valledelaconcagua,3,1,65.0,90.0,2,12337901,Easyprop,65000,42.3,640000,99719276,0
462670000,13000.0,576177.0,Maipu,libertad377,5,6,217.0,596.0,5,12337835,Easyprop,580000,50.2,850000,530204740,2
88000000,2473.0,109589.0,PuenteAlto,eyzaguirre,4,2,80.0,100.0,1,12337819,Easyprop,650000,42.1,680000,100861256,0
160155000,4500.0,199446.0,PadreHurtado,rodolfojaramillo2718,3,3,84.0,169.0,2,12337777,Easyprop,65000,42.3,640000,183532410,3
77000000,2164.0,95890.0,Maipu,Olimpo,3,2,55.0,93.0,4,12337693,Easyprop,580000,50.2,850000,88258697,0
165493500,4650.0,206094.0,Maipu,elhelechosur18535,3,1,89.0,200.0,3,12337577,Easyprop,580000,50.2,850000,189650157,0
270484000,7600.0,336842.0,Maipu,alcaldejoseluisinfantelarrain,3,3,155.0,233.0,4,12337535,Easyprop,580000,50.2,850000,309965848,3
125000000,3512.0,155666.0,Pudahuel,ElRaulí8575,3,2,90.0,98.0,1,12336409,,260000,44.3,710000,143236850,0
150189800,4220.0,187036.0,PuenteAlto,Alcántara,4,3,90.0,200.0,2,7741272,,650000,42.1,680000,172112616,3
473347000,13300.0,589473.0,LasCondes,Puntadeleste//LasCondes,4,2,110.0,258.0,2,12335775,Nexxos,310000,76.2,2800000,542440234,3
199837850,5615.0,248864.0,PuenteAlto,CiudaddelEste,5,3,178.0,264.0,1,12335701,Nexxos,650000,42.1,680000,229007663,3
155000000,4355.0,193026.0,Nunoa,MAP-Sevendecasaesquinaparaproyectoocomercioenñuñoa,3,1,40.0,198.0,2,12335402,Easyprop,250000,68.7,1700000,177618588,0
126807170,3563.0,157917.0,PuenteAlto,Map-SevendeBellaCasa4H,4,3,80.0,105.0,3,12335381,Easyprop,650000,42.1,680000,145316884,3
266925000,7500.0,332410.0,Huechuraba,MAP-SeVendeHermosaCasa3D,3,3,107.0,180.0,2,12335308,Easyprop,110000,49.3,800000,305887350,3
220000000,6182.0,273973.0,Conchali,MAP-SevendeHermosayampliacasa5H,5,2,182.0,250.0,4,12335276,Easyprop,145000,42.6,650000,252132746,3
151257500,4250.0,188366.0,LaFlorida,Sevendeterrenourbanizadode450m2,6,3,450.0,450.0,0,12334556,Easyprop,400000,53.6,950000,173336165,3
80077500,2250.0,99723.0,PuenteAlto,SanHugo/NemesioVicuña,3,1,62.0,74.0,0,12334482,Aleida Lama Propiedades,650000,42.1,680000,91766205,0
201083500,5650.0,250415.0,PuenteAlto,av.canaldelaluz3640,3,3,99.0,300.0,3,12333894,Easyprop,650000,42.1,680000,230435137,3
496480500,13950.0,618282.0,LaFlorida,Venezuela,7,4,206.0,1000.0,6,12333790,Houm,400000,53.6,950000,568950471,2
286499500,8050.0,356786.0,Santiago,Antupiren,4,2,119.0,182.0,2,12332975,,505000,62.4,1200000,328319089,3
78120050,2195.0,97285.0,LoEspejo,Av.PadreAlbertoHurtado7404,3,1,74.0,160.0,4,10538738,Propiedades Roca.cl,115000,35.9,490000,89523031,0
130000000,3653.0,161893.0,Maipu,EduardoFreiCercanoAlfredoSilvaCarvallo,4,2,84.0,90.0,2,6529581,Unne,580000,50.2,850000,148987532,0
56000000,1573.0,69738.0,LaGranja,IslaHumos8654,3,1,53.0,63.0,0,10633012,,140000,37.5,540000,64154774,0
110329000,3100.0,137396.0,PuenteAlto,Lomasdelviento,3,1,56.0,90.0,1,12330886,Propital,650000,42.1,680000,126433438,0
1352064100,37990.0,1683766.0,LaReina,Plazachileperu,6,3,295.0,1150.0,0,5351609,Nativo Propiedades,100000,70.3,1900000,1549421390,2
925340000,26000.0,1152354.0,Nunoa,Hernancortes//pedrodevaldivia,11,4,567.0,702.0,1269,9275128,Unne,250000,68.7,1700000,1060409480,2
115000000,3231.0,143213.0,Maipu,CalleEleodoroRodriguezMatte,3,2,62.0,100.0,1,12330013,,580000,50.2,850000,131776270,0
150000000,4215.0,186800.0,LaFlorida,BosqueChileno2478,3,2,65.0,105.0,1,12329293,Asesoría Inmob.catalantorres,400000,53.6,950000,171908691,0
551645000,15500.0,686980.0,LasCondes,ManquehueSur/AlonsodeCamargo,4,3,200.0,500.0,3,12327338,Bofill y  Asociados Ltda,310000,76.2,2800000,632167190,3
284720000,8000.0,354570.0,LaReina,Paulajaraquemada,3,1,88.0,275.0,0,12327234,Bofill y  Asociados Ltda,100000,70.3,1900000,326279840,0
745000000,20933.0,927771.0,LasCondes,LaForestaOriente/FranciscoBulnesCorrea,6,5,180.0,542.0,2,12327057,Bofill y  Asociados Ltda,310000,76.2,2800000,853751986,2
391490000,11000.0,487534.0,LasCondes,JumboBilbao,3,2,122.0,226.0,2,12326876,Bofill y  Asociados Ltda,310000,76.2,2800000,448634780,0
261586500,7350.0,325762.0,Providencia,ManuelMontt-EliodoroYañez,3,1,91.0,91.0,0,12326791,Bofill y  Asociados Ltda,155000,75.1,2400000,299769603,0
319954100,8990.0,398448.0,LaReina,MetroPrincipedeGales,4,2,119.0,165.0,1,12325852,Bofill y  Asociados Ltda,100000,70.3,1900000,366656970,3
1204721500,33850.0,1500276.0,LoBarnechea,CerroPandeAzucar/ManquehueOriente,6,7,520.0,832.0,0,12325737,Bofill y  Asociados Ltda,120000,74.8,2600000,1380571573,2
632790200,17780.0,788033.0,Providencia,EliecerParadayhernandodeaguirre,4,3,281.0,500.0,4,12325630,Bofill y  Asociados Ltda,155000,75.1,2400000,725156944,3
444875000,12500.0,554016.0,Vitacura,ElAromo/LoBeltran,5,4,130.0,150.0,2,12324817,Viel Propiedades dos Ltda.,85000,78.5,3200000,509812250,3
396828500,11150.0,494182.0,LasCondes,Parnell,3,3,113.0,253.0,2,12323696,Sgq Propiedades,310000,76.2,2800000,454752527,3
65841500,1850.0,81994.0,Quilicura,Salesianos,2,1,80.0,56.0,1,9513451,Unne,250000,47.5,780000,75452213,0
1281240000,36000.0,1595567.0,Vitacura,FranciscodeAguirre/Espoz,5,5,330.0,560.0,4,12324634,Viel Propiedades dos Ltda.,85000,78.5,3200000,1468259280,2
398608000,11200.0,496399.0,LasCondes,LosDominicos/Torremolinos,3,2,75.0,229.0,3,12324534,Viel Propiedades dos Ltda.,310000,76.2,2800000,456791776,0
202863000,5700.0,252631.0,QuintaNormal,JuanaQuinel01730,6,2,299.0,390.0,6,12323681,,130000,47.2,750000,232474386,3
1263445000,35500.0,1573406.0,LasCondes,Cerrosanluis,4,4,168.0,233.0,3,12323629,Viel Propiedades dos Ltda.,310000,76.2,2800000,1447866790,2
82000000,2304.0,102117.0,PuenteAlto,PuenteAlto,4,2,48.0,123.0,2,12322314,Agente Propiedades,650000,42.1,680000,93968594,0
109000000,3063.0,135741.0,CaleradeTango,CaleradeTango,4,2,90.0,140.0,1,12322145,Agente Propiedades,30000,46.2,750000,124924394,0
160000000,4496.0,199253.0,Melipilla,Melipilla,3,3,140.0,160.0,2,12322134,Agente Propiedades,120000,43.1,660000,183369270,3
125000000,3512.0,155666.0,Recoleta,Recoleta,4,2,100.0,245.0,6,12322129,Agente Propiedades,180000,48.5,780000,143236850,0
118000000,3316.0,146949.0,Melipilla,Melipilla,6,3,120.0,140.0,1,12322127,Agente Propiedades,120000,43.1,660000,135242994,3
65000000,1826.0,80946.0,Lampa,alcaldejosesolano,2,1,55.0,70.0,1,12319493,Unne,120000,43.7,670000,74473373,0
85416000,2400.0,106371.0,SanBernardo,Franciscoencinaponiente,5,2,98.0,107.0,1,12318063,Easyprop,320000,40.5,620000,97883952,3
156596000,4400.0,195014.0,LaFlorida,Callelasmagnoliaslaflorida,4,2,123.0,181.0,1,12318017,Easyprop,400000,53.6,950000,179453912,0
1530370000,43000.0,1905816.0,LoBarnechea,Clubdegolflomas,4,3,480.0,1499.0,4,12316783,Propiedades Viel SpA,120000,74.8,2600000,1753754140,2
263010100,7390.0,327534.0,LasCondes,Isabellacatolica,3,2,83.0,144.0,0,12315951,Movahome Corredores Integrados,310000,76.2,2800000,301401002,0
412488100,11590.0,513684.0,Colina,Chamisero,5,4,178.0,495.0,0,12315619,Movahome Corredores Integrados,180000,53.1,920000,472697918,3
551645000,15500.0,686980.0,Colina,Rebajada!!!espectacularyampliacasaenexclusivocon...,6,4,240.0,1110.0,0,12315587,Movahome Corredores Integrados,180000,53.1,920000,632167190,2
248774100,6990.0,309806.0,Colina,Bajodeprecio.....Hermosayacogedoracasaentranquil...,4,3,108.0,424.0,0,12315482,Movahome Corredores Integrados,180000,53.1,920000,285087010,3
252689000,7100.0,314681.0,Colina,Imperdible....Nuevamentebajódeprecio.....Espectacul...,4,3,115.0,350.0,0,12315371,Movahome Corredores Integrados,180000,53.1,920000,289573358,3
313192000,8800.0,390027.0,Colina,Hermosayacogedoracasaentranquiloysegurocondominio,5,3,128.0,422.0,0,12315342,Movahome Corredores Integrados,180000,53.1,920000,358907824,3
800775000,22500.0,997229.0,Colina,Hermosayampliacasaestilomediterranea,7,5,435.0,5000.0,0,12315303,Movahome Corredores Integrados,180000,53.1,920000,917662050,1
1096172000,30800.0,1365096.0,LasCondes,Ampliaeiluminadacasaensancarlosdeapoquindo,5,5,290.0,500.0,0,12315271,Movahome Corredores Integrados,310000,76.2,2800000,1256177384,2
1060582000,29800.0,1320775.0,LasCondes,Hermosacasaestilomediterraneaenincomparableubicació...,5,5,293.0,800.0,0,12315253,Movahome Corredores Integrados,310000,76.2,2800000,1215392404,2
583676000,16400.0,726869.0,PenaloLen,Excelentecasamediterraneaenexclusivocondominio,5,4,260.0,550.0,1,12315221,Movahome Corredores Integrados,260000,52.8,870000,668873672,3
462314100,12990.0,575734.0,Colina,Hermosayampliacasaestilomediterraneaenexclusivoco...,4,4,188.0,389.0,0,12315160,Movahome Corredores Integrados,180000,53.1,920000,529796890,3
1138880000,32000.0,1418281.0,Colina,Rebajada.....Grancasamediterraneaenterrenode3.200...,7,4,345.0,3200.0,0,12315128,Movahome Corredores Integrados,180000,53.1,920000,1305119360,1
409285000,11500.0,509695.0,LaFlorida,Hermosaycomodacasa,3,3,325.0,325.0,3,12314722,Easyprop,400000,53.6,950000,469027270,3
222437500,6250.0,277008.0,Maipu,Ampliacasa-pasajecerrado5d+2baraucomaipu,5,2,120.0,242.0,2,12314712,Easyprop,580000,50.2,850000,254906125,3
427080000,12000.0,531856.0,PenaloLen,Ampliaycomodacasasectorresidencialpeñalolen,6,4,179.0,400.0,2,12314668,Easyprop,260000,52.8,870000,489419760,3
469788000,13200.0,585041.0,PenaloLen,Sectorprivilegiadoyexclusivocomunapeñalolen,5,4,160.0,505.0,3,12314641,Easyprop,260000,52.8,870000,538361736,3
288279000,8100.0,359002.0,PenaloLen,Comodisimacasa4d+3bestac.Bodegapeñalolen,3,3,122.0,200.0,3,12314623,Easyprop,260000,52.8,870000,330358338,3
270484000,7600.0,336842.0,PenaloLen,Comodisimaypreciosacasa4d+3b3estacionambodega.Peñalolen,4,3,110.0,220.0,2,12314609,Easyprop,260000,52.8,870000,309965848,3
306074000,8600.0,381163.0,LaFlorida,Preciosacasaventaaltomacul4d+3b,4,3,115.0,300.0,3,12314585,Easyprop,400000,53.6,950000,350750828,3
569440000,16000.0,709141.0,PenaloLen,Casa4d+3bbodega7estacexclusivosectordepeñalolen,4,3,237.0,2002.0,7,12314547,Easyprop,260000,52.8,870000,652559680,3
1138880000,32000.0,1418281.0,LoBarnechea,MalllosTrapenses,5,5,350.0,750.0,2,12314101,Propiedades Viel SpA,120000,74.8,2600000,1305119360,2
302515000,8500.0,376731.0,Nunoa,Bremenconestrellasolitaria,3,2,115.0,172.0,2,12313527,Corredores Asociados - OpenBrokers,250000,68.7,1700000,346672330,0
220622410,6199.0,274748.0,PadreHurtado,lagunadelsol,4,3,135.0,260.0,3,12313498,Corredores Asociados - OpenBrokers,65000,42.3,640000,252826091,3
992961000,27900.0,1236564.0,LaReina,Helsby10000,5,5,311.0,1543.0,6,12313438,Corredores Asociados - OpenBrokers,100000,70.3,1900000,1137900942,2
295000000,8289.0,367372.0,Nunoa,Coventry/Irarrazaval,4,2,87.0,144.0,0,2850318,Jaime Moris Propiedades (Providencia),250000,68.7,1700000,338066699,3
1032110000,29000.0,1285318.0,LaReina,Helsby10000,5,4,324.0,1105.0,5,12313396,Corredores Asociados - OpenBrokers,100000,70.3,1900000,1182764420,2
391490000,11000.0,487534.0,Providencia,Gral.Salvo/Almte,5,7,1327.0,250.0,0,12312535,Viel Propiedades dos Ltda.,155000,75.1,2400000,448634780,2
78298000,2200.0,97507.0,LaGranja,VillaPabloNeruda,3,1,120.0,65.0,0,12312234,Viel Propiedades dos Ltda.,140000,37.5,540000,89726956,0
1089054000,30600.0,1356232.0,LasCondes,Quinchamali,6,5,402.0,1150.0,4,12310836,Viel Propiedades dos Ltda.,310000,76.2,2800000,1248020388,2
462670000,13000.0,576177.0,Santiago,CompañíaconRicardoCumming,15,3,367.0,237.0,0,12310800,Viel Propiedades dos Ltda.,505000,62.4,1200000,530204740,2
85000000,2388.0,105853.0,Conchali,Lidia,3,1,67.0,160.0,0,6274726,,145000,42.6,650000,97394532,0
587235000,16500.0,731301.0,LasCondes,Monroelagoleta,5,4,190.0,395.0,3,12310224,Vidal Riedel Propiedades - Las Condes.,310000,76.2,2800000,672952170,3
1245650000,35000.0,1551245.0,Colina,Carreterageneralsanmartinoriente13340/avenidachicureo,4,4,313.0,4411.0,8,12310143,Vidal Riedel Propiedades - Las Condes.,180000,53.1,920000,1427474300,1
370136000,10400.0,460941.0,LasCondes,Pontevedrahernandodemagallanes,3,2,110.0,225.0,3,12310060,Vidal Riedel Propiedades - Las Condes.,310000,76.2,2800000,424163792,0
807893000,22700.0,1006093.0,LaReina,Condominiomariamonveljuliabernstein,4,4,260.0,830.0,0,12309962,Vidal Riedel Propiedades - Las Condes.,100000,70.3,1900000,925819046,2
640620000,18000.0,797783.0,LasCondes,Sanfranciscodeasís/avda.Plaza,6,4,240.0,226.0,4,12309817,Vidal Riedel Propiedades - Las Condes.,310000,76.2,2800000,734129640,2
1103290000,31000.0,1373960.0,LasCondes,Miradordelosdominicos,4,4,380.0,960.0,3,12309755,Vidal Riedel Propiedades - Las Condes.,310000,76.2,2800000,1264334380,2
925340000,26000.0,1152354.0,LasCondes,Caminoelalbamirasol,4,2,300.0,1250.0,8,12309723,Vidal Riedel Propiedades - Las Condes.,310000,76.2,2800000,1060409480,3
120000000,3372.0,149440.0,Maipu,Champolión,2,2,70.0,160.0,0,12309307,Unne,580000,50.2,850000,137526953,0
66000000,1854.0,82192.0,PuenteAlto,PuenteAlto,3,1,70.0,114.0,1,12309200,,650000,42.1,680000,75615353,0
220000000,6182.0,273973.0,Pudahuel,Av.ElCanal,4,3,115.0,212.0,2,12309229,Easyprop,260000,44.3,710000,252132746,3
1245650000,35000.0,1551245.0,LasCondes,Manquehue/martindezamora,7,4,250.0,960.0,4,12309122,Hobbins Vitacura,310000,76.2,2800000,1427474300,2
925340000,26000.0,1152354.0,Providencia,Lyon/diegodealmagroppw,5,4,240.0,500.0,5,12309067,Hobbins Vitacura,155000,75.1,2400000,1060409480,2
1850680000,52000.0,2304707.0,LoBarnechea,Avdaladehesa/camposdegolfladehesappw,6,6,450.0,2800.0,11,12309007,Hobbins Vitacura,120000,74.8,2600000,2120818960,2
661974000,18600.0,824376.0,LasCondes,Paseolosdominicosppw,6,5,180.0,373.0,0,12308927,Hobbins Vitacura,310000,76.2,2800000,758600628,2
1156675000,32500.0,1440442.0,LoBarnechea,Panoramicasur/losmonseñores,6,5,480.0,1095.0,0,12307207,OSSANDON CORREDORES ASOCIADOS S.A.,120000,74.8,2600000,1325511850,2
2099810000,59000.0,2614956.0,LasCondes,Malaga/apoquindo,5,5,480.0,1240.0,10,12307126,OSSANDON CORREDORES ASOCIADOS S.A.,310000,76.2,2800000,2406313820,2
1868475000,52500.0,2326868.0,LasCondes,Laslavándulasconcaminolafuente,4,3,488.0,2421.0,8,12307091,OSSANDON CORREDORES ASOCIADOS S.A.,310000,76.2,2800000,2141211450,2
1921860000,54000.0,2393350.0,LasCondes,Av.Lascondes/puentenuevo,5,4,840.0,2300.0,9,12307049,OSSANDON CORREDORES ASOCIADOS S.A.,310000,76.2,2800000,2202388920,2
726036000,20400.0,904154.0,LoBarnechea,Acuadrasdelportal,6,3,250.0,649.0,6,12307026,OSSANDON CORREDORES ASOCIADOS S.A.,120000,74.8,2600000,832013592,2
484024000,13600.0,602770.0,Colina,Santaelenachicureo,4,6,160.0,825.0,4,12306478,Unne,180000,53.1,920000,554675728,2
484024000,13600.0,602770.0,Colina,Santaelenachicureo,4,6,220.0,825.0,4,12306410,Unne,180000,53.1,920000,554675728,2
957015100,26890.0,1191800.0,LoBarnechea,AvenidaLaDehesa/MonseñorAdolfoRodriguez,4,4,290.0,720.0,4,12306217,Welink Propiedades SpA,120000,74.8,2600000,1096708112,2
907545000,25500.0,1130193.0,LoBarnechea,ManuelGuzmanMaturana,4,4,365.0,1182.0,6,12306180,Welink Propiedades SpA,120000,74.8,2600000,1040016990,2
1637140000,46000.0,2038780.0,Vitacura,Locurro,4,4,402.0,795.0,5,12305710,Welink Propiedades SpA,85000,78.5,3200000,1876109080,2
1633581000,45900.0,2034347.0,Vitacura,Locurro,4,4,356.0,812.0,5,12305690,Welink Propiedades SpA,85000,78.5,3200000,1872030582,2
1170911000,32900.0,1458171.0,LoBarnechea,PanoramicaSur,5,4,304.0,600.0,4,12305656,Welink Propiedades SpA,120000,74.8,2600000,1341825842,2
1316474100,36990.0,1639445.0,LoBarnechea,LasPataguas/ElTordillo,7,6,380.0,1012.0,6,12304763,Welink Propiedades SpA,120000,74.8,2600000,1508636410,2
73000000,2051.0,90909.0,LaPintana,Carmen10649,4,1,66.0,100.0,1,11701650,,200000,33.2,450000,83649994,0
1135321000,31900.0,1413849.0,LoBarnechea,Av.ClubGolfLomasdelaDehesa.,4,4,430.0,1600.0,6,12303980,Welink Propiedades SpA,120000,74.8,2600000,1301040862,2
1199383000,33700.0,1493628.0,LoBarnechea,ParquedelSol/CaminodelSol,5,4,450.0,2000.0,5,12303965,Welink Propiedades SpA,120000,74.8,2600000,1374453826,2
658415000,18500.0,819944.0,LoBarnechea,Huinganal,4,3,222.0,766.0,6,12303797,Welink Propiedades SpA,120000,74.8,2600000,754522130,3
782980000,22000.0,975068.0,LoBarnechea,SectorColegioMonteTabor,5,5,210.0,500.0,0,12302493,OSSANDON CORREDORES ASOCIADOS S.A.,120000,74.8,2600000,897269560,2
971607000,27300.0,1209971.0,LoBarnechea,shoppinglaDehesa,5,5,280.0,800.0,4,12302460,OSSANDON CORREDORES ASOCIADOS S.A.,120000,74.8,2600000,1113429954,2
462670000,13000.0,576177.0,LoBarnechea,CasiesquinaPadreAlfredoArteaga,6,2,180.0,406.0,0,12301839,OSSANDON CORREDORES ASOCIADOS S.A.,120000,74.8,2600000,530204740,3
978725000,27500.0,1218836.0,LoBarnechea,Elmolino,3,3,250.0,1200.0,0,12301817,OSSANDON CORREDORES ASOCIADOS S.A.,120000,74.8,2600000,1121586950,3
1103290000,31000.0,1373960.0,LaReina,Lareinaalta,6,5,470.0,1100.0,0,12301769,OSSANDON CORREDORES ASOCIADOS S.A.,100000,70.3,1900000,1264334380,2
2135400000,60000.0,2659278.0,Vitacura,SantaMariadeManquehue,5,4,620.0,1600.0,12,12301706,OSSANDON CORREDORES ASOCIADOS S.A.,85000,78.5,3200000,2447098800,2
996520000,28000.0,1240996.0,LoBarnechea,GolfdeManquehue,4,3,260.0,830.0,2,12301670,OSSANDON CORREDORES ASOCIADOS S.A.,120000,74.8,2600000,1141979440,2
150000000,4215.0,186800.0,Penaflor,:lacampana455,3,3,93.0,93.0,2,12300552,Corredores Asociados - OpenBrokers,95000,44.9,690000,171908691,3
127990000,3596.0,159390.0,Maipu,Barriolasrosas,3,2,61.0,176.0,3,12300401,Nexxos,580000,50.2,850000,146662788,0
255322660,7174.0,317961.0,LaFlorida,RojasMagallanes/Paraguay,4,3,174.0,209.0,2,12299564,Urbalia,400000,53.6,950000,292591447,3
75000000,2107.0,93400.0,ElBosque,AvenidaLoMartínez,4,2,140.0,162.0,2,8474824,Intermedia Propiedades,185000,39.8,580000,85933953,0
67000000,1883.0,83437.0,Cerrillos,Cerrillos,4,1,100.0,106.0,2,7383581,Intermedia Propiedades,90000,48.7,760000,76798117,0
154900000,4352.0,192902.0,Nunoa,ñuble(l5-l6),3,1,100.0,100.0,2,8419824,Intermedia Propiedades,250000,68.7,1700000,177496233,0
100719700,2830.0,125429.0,LaReina,MunicipalidaddeLaReina,3,1,110.0,220.0,1,12299091,Unne,100000,70.3,1900000,115421493,0
86092210,2419.0,107213.0,PuenteAlto,RicardoFonseca945,2,1,98.0,169.0,1,10529549,,650000,42.1,680000,98658867,0
412844000,11600.0,514127.0,PenaloLen,Avenidaquilin,4,3,140.0,313.0,3,12298457,Nexxos,260000,52.8,870000,473105768,3
355188200,9980.0,442327.0,Providencia,HolandaconDiegodeAlmagro,3,2,112.0,151.0,0,12298026,Invictus Spa,155000,75.1,2400000,407034100,0
499000000,14021.0,621420.0,SanMiguel,AngelGuarelo,5,3,245.0,630.0,0,12297836,Invictus Spa,120000,55.3,900000,571846205,3
342518160,9624.0,426548.0,SanMiguel,MuseoCielo,4,2,117.0,531.0,0,12297803,Invictus Spa,120000,55.3,900000,392514648,3
455552000,12800.0,567313.0,LaReina,Parquehurtado,5,4,160.0,286.0,3,12297786,Invictus Spa,100000,70.3,1900000,522047744,3
201083500,5650.0,250415.0,Pudahuel,AvenidadelCanal21500,4,3,108.0,217.0,2,12297136,Agente365 Chile,260000,44.3,710000,230435137,3
615707000,17300.0,766758.0,LaReina,GrangeSchool/Pwcc,4,3,176.0,600.0,4,12297070,Lyon y Balmaceda Ltda.,100000,70.3,1900000,705580154,3
56900000,1599.0,70859.0,Pudahuel,AlfaCentauro8601,2,1,36.0,64.0,1,11483866,Recio Gestión Inmobiliaria Ltda,260000,44.3,710000,65215183,0
847042000,23800.0,1054847.0,Vitacura,SantaMariadeManquehuesectorplano,7,6,433.0,1008.0,10,12296878,Lyon y Balmaceda Ltda.,85000,78.5,3200000,970682524,2
