Price_UF,Comuna,Dorms,Baths,Built Area,Total Area,Parking,Realtor,UF_m2,log_price,log_area
6200.0,IsladeMaipo,3,3,110.0,300.0,2,Brokers Inmobiliarios,56.363636,8.732305,5.7037826
3880.0,PadreHurtado,3,2,107.0,240.0,4,Brokers Inmobiliarios,36.26168,8.263591,5.480639
1441.0,Santiago,3,1,55.0,55.0,1,Corredores Asociados,26.2,7.2730927,4.0073333
3049.0,Santiago,3,1,54.0,54.0,1,Corredores Asociados,56.462963,8.022569,3.988984
2772.0,SanBernardo,3,1,58.0,101.0,1,Unne,47.793102,7.9273243,4.6151204
2633.0,SanBernardo,2,1,60.0,96.0,1,Unne,43.883335,7.8758793,4.564348
9000.0,LaFlorida,3,3,119.0,302.0,2,Agente Propiedades,75.63025,9.1049795,5.7104273
1950.0,Buin,3,1,50.0,86.0,1,Corredores Asociados,39.0,7.575585,4.454347
5266.0,LaCisterna,5,1,94.0,275.0,2,Corredores Asociados,56.02128,8.569026,5.616771
2633.0,Maipú,3,2,80.0,128.0,2,Corredores Asociados,32.9125,7.8758793,4.8520303
4800.0,IsladeMaipo,4,3,116.0,260.0,2,Corredores Asociados,41.37931,8.476371,5.560682
13800.0,LasCondes,4,5,136.0,338.0,5,Corredores Asociados,101.47059,9.532424,5.8230457
19500.0,Colina,4,4,354.0,354.0,6,Corredores Asociados,55.084747,9.87817,5.869297
4088.0,Maipú,6,4,195.0,195.0,2,Corredores Asociados,20.964102,8.315811,5.273
6000.0,IsladeMaipo,4,3,126.0,280.0,3,Corredores Asociados,47.61905,8.699514,5.6347895
4989.0,Maipú,5,3,150.0,200.0,4,Corredores Asociados,33.26,8.514991,5.2983174
18000.0,LoBarnechea,5,4,190.0,350.0,3,Corredores Asociados,94.73684,9.798127,5.857933
8490.0,PadreHurtado,3,3,180.0,400.0,4,Corredores Asociados,47.166668,9.046644,5.9914646
7950.0,PadreHurtado,4,3,140.0,140.0,4,Corredores Asociados,56.785713,8.980927,4.9416423
3575.0,LaFlorida,3,1,84.0,160.0,2,Corredores Asociados,42.559525,8.181721,5.075174
6098.0,Cerrillos,5,1,110.0,363.0,1,Corredores Asociados,55.436363,8.715716,5.894403
20000.0,Vitacura,5,4,154.0,154.0,2,Corredores Asociados,129.87013,9.903487,5.0369525
2600.0,Talagante,3,2,130.0,145.0,1,Corredores Asociados,20.0,7.863267,4.9767337
3742.0,SanBernardo,3,2,75.0,100.0,1,Corredores Asociados,49.893333,8.227376,4.6051702
7622.0,LaFlorida,3,2,119.0,304.0,2,Corredores Asociados,64.05042,8.938794,5.7170277
13200.0,LasCondes,4,3,120.0,120.0,2,Corredores Asociados,110.0,9.487972,4.787492
15900.0,Colina,3,2,244.0,244.0,2,Corredores Asociados,65.16393,9.674074,5.497168
4158.0,PuenteAlto,3,3,80.0,120.0,2,Casa y Llaves,51.975,8.332789,4.787492
2700.0,ElMonte,3,1,54.0,140.0,1,Corredores Asociados,50.0,7.901007,4.9416423
22500.0,Vitacura,4,4,230.0,283.0,2,Corredores Asociados,97.82609,10.021271,5.645447
1940.0,Buin,3,1,49.0,82.0,1,Corredores Asociados,39.591835,7.570443,4.406719
8038.0,Santiago,6,3,250.0,400.0,5,Corredores Asociados,32.152,8.991936,5.9914646
2560.0,PuenteAlto,4,2,134.0,128.0,1,Corredores Asociados,19.104477,7.8477626,4.8520303
2356.0,PadreHurtado,3,1,53.0,130.0,2,Corredores Asociados,44.45283,7.7647204,4.8675346
18900.0,Ñuñoa,4,4,160.0,530.0,4,Corredores Asociados,118.125,9.846917,6.272877
4961.0,Cerrillos,3,2,100.0,144.0,2,Corredores Asociados,49.61,8.509362,4.9698133
8050.0,Santiago,4,2,119.0,182.0,2,Desconocido,67.64706,8.993427,5.2040067
14800.0,Colina,6,5,320.0,320.0,2,Corredores Asociados,46.25,9.602383,5.768321
4518.0,SanJosédeMaipo,5,3,190.0,190.0,4,Corredores Asociados,23.778948,8.415825,5.247024
19900.0,LoBarnechea,4,4,205.0,320.0,1,Corredores Asociados,97.07317,9.898475,5.768321
13710.0,Ñuñoa,4,3,244.0,385.0,1,Corredores Asociados,56.188526,9.525881,5.9532433
3790.0,PadreHurtado,3,2,68.0,100.0,1,Corredores Asociados,55.735294,8.240121,4.6051702
3797.0,Santiago,4,3,83.0,123.0,2,Corredores Asociados,45.746986,8.241966,4.8121843
13900.0,Colina,5,5,272.0,272.0,1,Corredores Asociados,51.10294,9.539644,5.605802
8391.0,Santiago,4,4,172.0,192.0,2,Corredores Asociados,48.784885,9.034915,5.2574954
21000.0,Colina,3,4,350.0,350.0,2,Corredores Asociados,60.0,9.952278,5.857933
4158.0,PedroAguirreCerda,4,2,115.0,200.0,1,Corredores Asociados,36.15652,8.332789,5.2983174
19900.0,Vitacura,3,2,120.0,325.0,1,Francisco Vial Propiedades,165.83333,9.898475,5.7838254
3465.0,Maipú,4,2,130.0,198.0,1,Corredores Asociados,26.653847,8.150468,5.288267
2215.0,LoEspejo,4,3,120.0,184.0,2,Intermedia Propiedades,18.458334,7.7030077,5.214936
3603.0,Ñuñoa,3,1,100.0,100.0,2,Intermedia Propiedades,36.03,8.189522,4.6051702
2076.0,ElBosque,4,2,140.0,162.0,2,Intermedia Propiedades,14.828571,7.6381984,5.0875964
3714.0,LaPintana,8,4,133.0,231.0,3,Intermedia Propiedades,27.924812,8.219865,5.4424176
2079.0,Buin,5,2,110.0,162.0,1,Corredores Asociados,18.9,7.6396422,5.0875964
17900.0,Colina,3,3,262.0,262.0,4,Corredores Asociados,68.32061,9.792556,5.5683446
2450.0,SanBernardo,2,1,62.0,62.0,2,Corredores Asociados,39.51613,7.8038435,4.1271343
5800.0,IsladeMaipo,4,3,126.0,126.0,2,Corredores Asociados,46.031746,8.665613,4.836282
2730.0,PuenteAlto,3,2,98.0,98.0,2,Casa y Llaves,27.857143,7.912057,4.5849676
18000.0,Colina,5,4,233.0,233.0,2,Corredores Asociados,77.25322,9.798127,5.4510384
5959.0,PedroAguirreCerda,5,2,145.0,285.0,4,Corredores Asociados,41.09655,8.692658,5.652489
2633.0,PuenteAlto,4,2,80.0,80.0,1,Casa y Llaves,32.9125,7.8758793,4.3820267
24000.0,Colina,5,4,360.0,360.0,6,Corredores Asociados,66.666664,10.085809,5.886104
4638.0,LaFlorida,1,3,99.0,154.0,1,Corredores Asociados,46.848484,8.442039,5.0369525
2077.0,Paine,3,1,52.0,52.0,2,Corredores Asociados,39.942307,7.63868,3.9512436
5830.0,PuenteAlto,5,3,170.0,198.0,3,Corredores Asociados,34.294117,8.670773,5.288267
3699.0,Buin,3,3,75.0,75.0,1,Corredores Asociados,49.32,8.215817,4.317488
1857.0,Quilicura,3,1,65.0,120.0,1,Corredores Asociados,28.569231,7.5267177,4.787492
12490.0,LaReina,5,4,160.0,286.0,2,Corredores Asociados,78.0625,9.432684,5.655992
6874.0,Santiago,5,3,122.0,374.0,2,Corredores Asociados,56.34426,8.835502,5.924256
2356.0,Maipú,3,2,70.0,82.0,1,Corredora De Propiedades Alto Coipue Spa,33.657143,7.7647204,4.406719
11087.0,Vitacura,3,2,100.0,100.0,2,Corredores Asociados,110.87,9.313528,4.6051702
4300.0,IsladeMaipo,3,3,90.0,90.0,2,Corredores Asociados,47.77778,8.36637,4.4998097
2578.0,PuenteAlto,3,1,80.0,120.0,1,Corredores Asociados,32.225,7.854769,4.787492
8500.0,Colina,2,2,123.0,123.0,15,Corredores Asociados,69.10569,9.047821,4.8121843
6791.0,Paine,4,3,200.0,800.0,3,Corredores Asociados,33.955,8.823354,6.684612
19990.0,Colina,4,4,250.0,250.0,4,Corredores Asociados,79.96,9.9029875,5.521461
4300.0,IsladeMaipo,3,3,90.0,260.0,2,Corredores Asociados,47.77778,8.36637,5.560682
4950.0,Santiago,4,2,100.0,140.0,1,Corredores Asociados,49.5,8.507143,4.9416423
16800.0,Colina,4,4,255.0,255.0,2,Corredores Asociados,65.882355,9.729135,5.5412636
6900.0,Huechuraba,3,2,125.0,125.0,1,Corredores Asociados,55.2,8.839276,4.828314
1802.0,PuenteAlto,3,1,77.0,77.0,1,Casa y Llaves,23.402597,7.4966526,4.3438053
13500.0,LasCondes,5,2,202.0,574.0,2,Corredores Asociados,66.83168,9.510445,6.352629
2772.0,LaFlorida,3,1,110.0,162.0,2,Corredores Asociados,25.2,7.9273243,5.0875964
14500.0,SanJosédeMaipo,4,3,269.0,488.0,1,Corredores Asociados,53.903347,9.581904,6.1903152
4850.0,PuenteAlto,4,3,92.0,200.0,2,Casa y Llaves,52.717392,8.486734,5.2983174
14900.0,LaReina,4,3,140.0,317.0,2,Nativo Propiedades,106.42857,9.609117,5.7589016
3070.0,Maipú,3,2,88.0,97.0,1,Corredores Asociados,34.886364,8.029433,4.574711
4800.0,IsladeMaipo,3,3,116.0,116.0,2,Corredores Asociados,41.37931,8.476371,4.75359
6513.0,Lampa,3,2,100.0,100.0,10,Corredores Asociados,65.13,8.781555,4.6051702
13950.0,Colina,3,3,150.0,150.0,2,Corredores Asociados,93.0,9.543235,5.0106354
9200.0,Santiago,2,2,90.0,97.0,1,Corredores Asociados,102.22222,9.126959,4.574711
3880.0,Independencia,3,2,90.0,90.0,1,Easyprop,43.11111,8.263591,4.4998097
6343.0,PedroAguirreCerda,5,2,145.0,285.0,4,Corredores Asociados,43.744827,8.755107,5.652489
2350.0,Independencia,2,1,43.0,43.0,1,Corredores Asociados,54.65116,7.762171,3.7612002
6950.0,Buin,4,3,100.0,100.0,5,Corredores Asociados,69.5,8.846497,4.6051702
8300.0,LoBarnechea,6,4,120.0,700.0,4,Corredores Asociados,69.166664,9.024011,6.55108
12000.0,Colina,3,4,180.0,440.0,3,Nexxos,66.666664,9.392662,6.086775
1802.0,SanBernardo,4,1,59.0,85.0,1,Easyprop,30.542374,7.4966526,4.4426513
2217.0,PadreHurtado,3,2,77.0,77.0,1,Easyprop,28.792208,7.7039104,4.3438053
1940.0,LaFlorida,1,1,47.0,120.0,1,Easyprop,41.276596,7.570443,4.787492
22000.0,Providencia,4,3,218.0,660.0,3,Nexxos,100.917435,9.998797,6.49224
3880.0,Maipú,6,4,195.0,195.0,2,Corredores Asociados,19.897436,8.263591,5.273
4532.0,Maipú,5,2,140.0,132.0,1,Nexxos,32.37143,8.418919,4.882802
9350.0,Macul,4,2,102.0,393.0,5,Easyprop,91.666664,9.143131,5.9738097
13450.0,Providencia,4,2,144.0,154.0,2,Easyprop,93.40278,9.506735,5.0369525
14240.0,Colina,3,3,150.0,150.0,2,Corredores Asociados,94.933334,9.56381,5.0106354
8500.0,Peñalolén,4,3,126.0,218.0,2,Unne,67.46032,9.047821,5.3844953
12100.0,Peñalolén,5,3,192.0,430.0,4,Unne,63.020832,9.400961,6.063785
4435.0,PuenteAlto,2,2,87.0,105.0,2,ProUrbe Manquehue,50.977013,8.397283,4.65396
19800.0,LasCondes,5,3,150.0,490.0,2,Unne,132.0,9.893437,6.1944056
3742.0,PuenteAlto,4,3,72.0,120.0,1,Nexxos,51.97222,8.227376,4.787492
2273.0,Lampa,3,1,55.0,100.0,1,Corredorpro Spa,41.327274,7.7288556,4.6051702
3187.0,Maipú,4,2,95.0,95.0,1,Corredores Asociados,33.547367,8.066835,4.553877
2235.0,PuenteAlto,2,1,54.0,73.0,1,Grupo Premium Propiedades Santiago,41.38889,7.7119966,4.2904596
1802.0,PuenteAlto,2,1,48.0,80.0,1,Grupo Premium Propiedades Santiago,37.541668,7.4966526,4.3820267
3700.0,SanJoaquín,6,3,200.0,125.0,1,Grupo Premium Propiedades Santiago,18.5,8.216088,4.828314
2356.0,Maipú,3,2,70.0,82.0,1,Grupo Premium Propiedades Santiago,33.657143,7.7647204,4.406719
7500.0,PadreHurtado,4,3,120.0,326.0,2,Corredores Asociados,62.5,8.922658,5.786897
13800.0,LasCondes,4,3,143.0,400.0,1,Pro Gestión Inmobiliaria,96.503494,9.532424,5.9914646
7622.0,Santiago,10,5,243.0,134.0,2,Desconocido,31.366255,8.938794,4.89784
3603.0,LaFlorida,3,1,60.0,100.0,1,Corredores Asociados,60.05,8.189522,4.6051702
5999.0,Buin,3,3,96.0,96.0,4,Corredores Asociados,62.489582,8.699348,4.564348
3103.0,Maipú,3,2,70.0,150.0,1,Movahome Corredores Integrados,44.32857,8.040125,5.0106354
9000.0,LasCondes,3,2,101.0,204.0,2,Viel Propiedades dos Ltda.,89.10891,9.1049795,5.31812
3878.0,PuenteAlto,3,2,68.0,176.0,1,Unne,57.02941,8.263075,5.170484
2023.0,Colina,3,2,87.0,81.0,1,Unne,23.252874,7.6123366,4.394449
10690.0,Peñalolén,6,4,150.0,347.0,1,Movahome Corredores Integrados,71.26667,9.277064,5.8493247
14990.0,LasCondes,5,2,150.0,200.0,1,Movahome Corredores Integrados,99.933334,9.615139,5.2983174
3680.0,Maipú,3,2,71.0,135.0,2,Movahome Corredores Integrados,51.830986,8.210668,4.905275
8560.0,LasCondes,3,2,90.0,200.0,1,Todo Propiedades,95.111115,9.054855,5.2983174
4295.0,Maipú,2,1,88.0,156.0,1,Invierte Propiedades,48.80682,8.365207,5.049856
13027.0,LasCondes,4,2,104.0,290.0,2,Easyprop,125.25961,9.474779,5.669881
22500.0,LoBarnechea,6,5,286.0,791.0,2,Viel la Dehesa SPA,78.671326,10.021271,6.673298
1940.0,PuenteAlto,4,2,78.0,78.0,1,Brokers Inmobiliarios,24.871796,7.570443,4.356709
4200.0,Tiltil,3,3,97.0,253.0,1,Brokers Inmobiliarios,43.29897,8.34284,5.5333896
5500.0,Tiltil,3,3,97.0,290.0,1,Brokers Inmobiliarios,56.70103,8.612503,5.669881
8700.0,Ñuñoa,7,3,170.0,180.0,1,Todo Propiedades,51.17647,9.071078,5.192957
2716.0,Peñalolén,3,1,85.0,300.0,1,Todo Propiedades,31.952942,7.9069157,5.7037826
2300.0,Peñaflor,3,1,70.0,148.0,2,Unne,32.857143,7.7406645,4.9972124
5500.0,SanBernardo,3,3,98.0,197.0,2,Unne,56.122448,8.612503,5.2832036
5670.0,LoBarnechea,3,1,75.0,188.0,3,Desconocido,75.6,8.642944,5.236442
4158.0,LaFlorida,4,2,170.0,170.0,2,FAVREAU GESTIÓN INMOBILIARIA,24.458824,8.332789,5.1357985
2273.0,Maipú,3,1,55.0,55.0,1,Mi espacio inmobiliario,41.327274,7.7288556,4.0073333
4850.0,Quilicura,3,3,83.0,110.0,3,Easyprop,58.433735,8.486734,4.7004805
2079.0,PadreHurtado,3,1,70.0,162.0,1,Desconocido,29.7,7.6396422,5.0875964
4518.0,Maipú,3,3,153.0,153.0,1,Desconocido,29.529411,8.415825,5.030438
3104.0,Maipú,3,2,70.0,150.0,1,Easyprop,44.342857,8.040447,5.0106354
4155.0,PuenteAlto,3,2,80.0,209.0,3,Todo Propiedades,51.9375,8.3320675,5.3423343
9500.0,Colina,3,3,120.0,366.0,1,Desconocido,79.166664,9.159047,5.902633
10580.0,LasCondes,3,2,85.0,250.0,1,Desconocido,124.47059,9.266721,5.521461
25000.0,LasCondes,5,5,252.0,446.0,3,DeMateo Gestión Inmobiliaria,99.20635,10.126631,6.100319
2079.0,PuenteAlto,2,1,56.0,92.0,1,Desconocido,37.125,7.6396422,4.5217886
4158.0,SanJoaquín,2,2,90.0,194.0,1,Ckr Propiedades,46.2,8.332789,5.267858
1552.0,LaFlorida,3,2,54.0,63.0,1,Brokers Inmobiliarios,28.74074,7.3472996,4.1431346
2785.0,Maipú,4,1,75.0,128.0,1,Nexxos,37.133335,7.932003,4.8520303
2900.0,EstaciónCentral,3,1,110.0,185.0,1,Nexxos,26.363636,7.972466,5.220356
14200.0,Ñuñoa,3,3,120.0,304.0,2,Nexxos,118.333336,9.560997,5.7170277
7000.0,Huechuraba,4,3,140.0,200.0,2,Nexxos,50.0,8.853665,5.2983174
5390.0,PuenteAlto,4,3,123.0,159.0,2,Propital,43.821136,8.5923,5.0689044
8500.0,PadreHurtado,5,4,137.0,408.0,4,Easyprop,62.043797,9.047821,6.011267
7990.0,Huechuraba,4,3,139.0,162.0,2,Nexxos,57.482014,8.985946,5.0875964
8500.0,Huechuraba,4,3,165.0,262.0,2,Nexxos,51.515152,9.047821,5.5683446
12800.0,LasCondes,3,2,120.0,278.0,2,Nexxos,106.666664,9.4572,5.627621
14800.0,Ñuñoa,6,5,220.0,341.0,5,Propital,67.27273,9.602383,5.8318825
1109.0,LaPintana,3,1,60.0,60.0,1,Propital,18.483334,7.011214,4.0943446
12300.0,LaReina,4,3,167.0,247.0,2,Mi Llave,73.652695,9.417355,5.5093884
11500.0,Huechuraba,5,4,140.0,350.0,2,Nexxos,82.14286,9.350102,5.857933
1965.0,Maipú,3,1,65.0,65.0,1,Easyprop,30.23077,7.5832477,4.1743875
8038.0,EstaciónCentral,6,3,185.0,310.0,2,Mauricio Pino Propiedades,43.44865,8.991936,5.7365723
9500.0,Talagante,6,4,169.0,350.0,3,Propital,56.213017,9.159047,5.857933
16250.0,LasCondes,5,5,147.0,270.0,3,Unne,110.54422,9.695848,5.598422
7000.0,Santiago,4,2,180.0,200.0,1,Jorge Pablo Caro Propiedades,38.88889,8.853665,5.2983174
3800.0,Maipú,3,3,72.0,137.0,2,RUKAM SPA,52.77778,8.242756,4.919981
15999.0,Colina,5,5,222.0,400.0,3,Easyprop,72.067566,9.680282,5.9914646
25000.0,Providencia,4,3,220.0,420.0,3,Schumacher Propiedades,113.63636,10.126631,6.0402546
1850.0,Renca,3,1,50.0,70.0,1,Ambiento Propiedades,37.0,7.522941,4.248495
3271.0,PuenteAlto,4,2,96.0,120.0,1,Desconocido,34.072918,8.092851,4.787492
3521.0,SanBernardo,4,1,128.0,128.0,2,J.E Propiedades Spa,27.507812,8.1665,4.8520303
2079.0,LaPintana,3,1,97.0,200.0,5,Agente Propiedades,21.43299,7.6396422,5.2983174
3742.0,Maipú,3,2,75.0,171.0,2,Good Propiedades Ltda.,49.893333,8.227376,5.1416636
4629.0,Maipú,6,3,100.0,312.0,2,Good Propiedades Ltda.,46.29,8.440096,5.7430034
3326.0,Buin,4,2,69.0,100.0,1,Desconocido,48.2029,8.109526,4.6051702
3465.0,PuenteAlto,4,2,75.0,143.0,2,Propital,46.2,8.150468,4.962845
3890.0,Buin,3,2,70.0,140.0,1,Desconocido,55.57143,8.266165,4.9416423
5900.0,Huechuraba,3,3,96.0,164.0,2,Unne,61.458332,8.682708,5.0998664
5490.0,Huechuraba,3,3,95.0,120.0,2,Unne,57.789474,8.610683,4.787492
2772.0,SanBernardo,4,2,99.0,147.0,1,Gesinprop Gestión Inmobiliaria,28.0,7.9273243,4.9904327
6500.0,SanBernardo,5,3,160.0,270.0,6,Mi Llave,40.625,8.779557,5.598422
4559.0,SanBernardo,3,2,90.0,180.0,1,Mi Llave,50.655556,8.424859,5.192957
9750.0,PadreHurtado,4,3,175.0,380.0,7,Easyprop,55.714287,9.185022,5.9401712
4400.0,PuenteAlto,3,3,85.0,190.0,2,Brokers Inmobiliarios,51.764706,8.389359,5.247024
7200.0,Huechuraba,4,3,107.0,210.0,2,Desconocido,67.28972,8.881836,5.3471074
2716.0,PuenteAlto,2,1,62.0,153.0,1,Propital,43.80645,7.9069157,5.030438
3575.0,PuenteAlto,3,2,75.0,144.0,1,Invierte Propiedades,47.666668,8.181721,4.9698133
7484.0,LaCisterna,6,3,320.0,540.0,1,Invierte Propiedades,23.3875,8.920523,6.291569
19500.0,LoBarnechea,4,4,177.0,564.0,4,Berrios Zegers,110.169495,9.87817,6.3350544
1996.0,Buin,3,1,60.0,82.0,1,Desconocido,33.266666,7.5989003,4.406719
4190.0,Buin,3,2,86.0,200.0,1,Desconocido,48.720932,8.340456,5.2983174
6950.0,Buin,4,3,122.0,240.0,2,Desconocido,56.967213,8.846497,5.480639
3298.0,PuenteAlto,3,1,74.0,110.0,1,Propital,44.567566,8.101071,4.7004805
3658.0,Cerrillos,3,3,76.0,124.0,3,Grupo Premium Propiedades Santiago,48.13158,8.204672,4.8202815
4850.0,Cerrillos,3,3,84.0,145.0,4,Grupo Premium Propiedades Santiago,57.738094,8.486734,4.9767337
11790.0,Peñalolén,4,4,140.0,407.0,2,Easyprop,84.21429,9.375007,6.0088134
2633.0,LaFlorida,2,1,49.0,100.0,2,Nexxos,53.734695,7.8758793,4.6051702
9370.0,Recoleta,5,2,197.0,264.0,1,Unne,47.563454,9.145268,5.575949
4500.0,IsladeMaipo,3,3,95.0,158.0,1,Desconocido,47.36842,8.411833,5.062595
3750.0,SanBernardo,3,2,68.0,98.0,2,Mi Llave,55.14706,8.229511,4.5849676
1608.0,PuenteAlto,3,1,60.0,68.0,2,Propital,26.8,7.382746,4.2195077
8600.0,Peñalolén,4,2,128.0,252.0,3,Easyprop,67.1875,9.059518,5.529429
11500.0,SanMiguel,4,2,167.0,443.0,3,Easyprop,68.862274,9.350102,6.0935698
2772.0,PuenteAlto,4,2,125.0,75.0,1,Arsen Propiedades,22.176,7.9273243,4.317488
7206.0,Macul,4,3,181.0,256.0,2,Mi Llave,39.812153,8.882669,5.5451775
4873.0,Peñaflor,4,3,110.0,165.0,2,Nexxos,44.3,8.491465,5.1059456
4157.0,PuenteAlto,3,3,114.0,90.0,2,Propital,36.464912,8.332549,4.4998097
5199.0,Santiago,3,3,168.0,168.0,1,Propital,30.946428,8.556222,5.123964
5200.0,PuenteAlto,4,4,170.0,200.0,2,Carolina Martinez Propiedades,30.588236,8.556414,5.2983174
5300.0,PuenteAlto,4,3,120.0,150.0,2,Carolina Martinez Propiedades,44.166668,8.575462,5.0106354
4800.0,Maipú,3,3,100.0,150.0,2,Carolina Martinez Propiedades,48.0,8.476371,5.0106354
1705.0,Colina,2,2,59.0,67.0,1,Patricio Gajardo propiedades,28.898306,7.4413204,4.204693
7000.0,SanBernardo,4,4,98.0,260.0,2,Desconocido,71.42857,8.853665,5.560682
3990.0,LaFlorida,3,2,70.0,121.0,2,Propital,57.0,8.291547,4.7957907
2080.0,SanBernardo,2,1,65.0,85.0,1,Desconocido,32.0,7.6401234,4.4426513
5239.0,Maipú,4,4,121.0,200.0,4,Mi Llave,43.29752,8.563886,5.2983174
16900.0,LasCondes,4,2,155.0,575.0,4,Propital,109.03226,9.735069,6.35437
2301.0,PuenteAlto,3,2,50.0,50.0,1,Desconocido,46.02,7.741099,3.912023
2411.0,Maipú,3,1,44.0,122.0,2,Desconocido,54.795456,7.787797,4.804021
9180.0,Pudahuel,4,2,180.0,400.0,2,Tzanis Propiedades,51.0,9.124783,5.9914646
4379.0,Maipú,3,1,58.0,182.0,1,Corredora De Propiedades Alto Coipue Spa,75.5,8.384576,5.2040067
3370.0,Cerrillos,3,1,80.0,150.0,1,Tzanis Propiedades,42.125,8.122668,5.0106354
8980.0,Pudahuel,3,3,140.0,400.0,2,Tzanis Propiedades,64.14286,9.102756,5.9914646
9980.0,Pudahuel,6,4,190.0,345.0,2,Tzanis Propiedades,52.526318,9.208339,5.8435445
6900.0,Pudahuel,4,3,130.0,220.0,2,Tzanis Propiedades,53.076923,8.839276,5.3936276
7990.0,Pudahuel,3,3,135.0,400.0,3,Tzanis Propiedades,59.185184,8.985946,5.9914646
5350.0,Maipú,4,4,130.0,130.0,1,Tzanis Propiedades,41.153847,8.584852,4.8675346
8700.0,Pudahuel,5,3,165.0,400.0,2,Tzanis Propiedades,52.727272,9.071078,5.9914646
4500.0,LoPrado,5,2,180.0,160.0,4,Tzanis Propiedades,25.0,8.411833,5.075174
9750.0,Pudahuel,4,3,140.0,550.0,2,Tzanis Propiedades,69.64286,9.185022,6.3099184
6280.0,Pudahuel,3,3,100.0,160.0,1,Tzanis Propiedades,62.8,8.745125,5.075174
8200.0,Pudahuel,3,3,130.0,300.0,3,Tzanis Propiedades,63.076923,9.011889,5.7037826
8500.0,Pudahuel,6,3,145.0,270.0,2,Tzanis Propiedades,58.62069,9.047821,5.598422
7990.0,Pudahuel,4,3,161.0,233.0,2,Tzanis Propiedades,49.62733,8.985946,5.4510384
3742.0,SanJoaquín,5,2,80.0,290.0,1,Tzanis Propiedades,46.775,8.227376,5.669881
9350.0,Pudahuel,4,3,145.0,400.0,3,Tzanis Propiedades,64.48276,9.143131,5.9914646
6150.0,Pudahuel,3,3,130.0,170.0,1,Tzanis Propiedades,47.307693,8.724207,5.1357985
6490.0,Pudahuel,4,3,110.0,260.0,2,Tzanis Propiedades,59.0,8.778018,5.560682
8380.0,Pudahuel,4,3,123.0,300.0,2,Tzanis Propiedades,68.13008,9.033604,5.7037826
9350.0,Pudahuel,4,3,150.0,300.0,2,Tzanis Propiedades,62.333332,9.143131,5.7037826
6150.0,Pudahuel,3,3,125.0,220.0,2,Tzanis Propiedades,49.2,8.724207,5.3936276
2165.0,Maipú,4,2,45.0,60.0,1,Paula Vivanco Arenas,48.11111,7.680176,4.0943446
1330.0,SanBernardo,5,1,80.0,150.0,2,Desconocido,16.625,7.192934,5.0106354
17000.0,LasCondes,6,4,280.0,800.0,7,Desconocido,60.714287,9.740969,6.684612
3548.0,Maipú,3,2,66.0,115.0,2,Mi Llave,53.757576,8.174139,4.744932
3603.0,Conchalí,2,1,110.0,533.0,1,Desconocido,32.754547,8.189522,6.2785215
12500.0,LasCondes,2,2,96.0,242.0,3,Unne,130.20833,9.433484,5.488938
5900.0,LaFlorida,4,3,125.0,170.0,2,Unne,47.2,8.682708,5.1357985
20000.0,EstaciónCentral,4,2,300.0,765.0,2,Desconocido,66.666664,9.903487,6.639876
3880.0,PedroAguirreCerda,4,1,215.0,250.0,4,RUKAM SPA,18.04651,8.263591,5.521461
12473.0,SanMiguel,8,2,178.0,178.0,1,Mi espacio inmobiliario,70.07304,9.431322,5.1817837
3603.0,SanBernardo,4,2,90.0,90.0,1,Mi espacio inmobiliario,40.033333,8.189522,4.4998097
9100.0,Providencia,2,1,91.0,129.0,1,Vivax,100.0,9.11603,4.8598123
6235.0,LaCisterna,5,2,120.0,276.0,2,Difusion Propiedades,51.958332,8.737934,5.620401
13600.0,Peñalolén,4,4,201.0,366.0,3,Nexxos,67.66169,9.517825,5.902633
3321.0,PuenteAlto,3,2,65.0,111.0,1,Nexxos,51.092308,8.108021,4.7095304
1522.0,PuenteAlto,3,1,66.0,91.0,1,Nexxos,23.060606,7.3277807,4.5108595
1374.0,PuenteAlto,3,1,53.0,60.0,1,Nexxos,25.924528,7.2254815,4.0943446
13999.0,LasCondes,5,3,209.0,346.0,4,ProUrbe Manquehue,66.98086,9.5467415,5.846439
12800.0,LaReina,5,4,160.0,286.0,1,Nexxos,80.0,9.4572,5.655992
11500.0,LaReina,3,2,145.0,428.0,3,Nexxos,79.31035,9.350102,6.059123
18900.0,LaReina,5,5,300.0,859.0,10,Nexxos,63.0,9.846917,6.755769
14200.0,Peñalolén,5,4,139.0,560.0,5,Nexxos,102.15827,9.560997,6.3279366
13500.0,Peñalolén,6,5,207.0,437.0,2,Nexxos,65.21739,9.510445,6.079933
7500.0,Peñalolén,3,2,87.0,240.0,4,Nexxos,86.206894,8.922658,5.480639
5900.0,Peñalolén,5,2,118.0,196.0,3,Nexxos,50.0,8.682708,5.278115
7900.0,Peñalolén,3,3,139.0,268.0,2,Nexxos,56.834534,8.974618,5.590987
7500.0,Peñalolén,4,3,133.0,181.0,2,Nexxos,56.390976,8.922658,5.198497
13500.0,Peñalolén,4,3,220.0,360.0,2,Nexxos,61.363636,9.510445,5.886104
11200.0,LaFlorida,6,4,140.0,460.0,2,Nexxos,80.0,9.323669,6.1312265
6070.0,LaFlorida,4,4,140.0,170.0,2,Nexxos,43.357143,8.711114,5.1357985
8149.0,LaFlorida,4,3,142.0,275.0,2,Nexxos,57.387325,9.0056505,5.616771
8100.0,LaFlorida,4,3,120.0,234.0,2,Nexxos,67.5,8.9996195,5.4553213
